,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-05-26,SH600000,-0.0006117502070842057,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260526_18,b641eb599bb94fcc878e08088a59efc4,0.05,,,
1,2026-05-26,SZ300803,-0.006671048700715709,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260526_16,59b448fbaa1d4df6bc48149aeabeedcd,0.06,,,
2,2026-05-26,SZ300832,0.18497902746960912,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260526_16,59b448fbaa1d4df6bc48149aeabeedcd,0.06,,,
3,2026-05-26,SZ300866,0.12409030284769781,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260526_16,59b448fbaa1d4df6bc48149aeabeedcd,0.06,,,
4,2026-05-26,SZ300896,0.08430292296982507,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260526_16,59b448fbaa1d4df6bc48149aeabeedcd,0.06,,,
5,2026-05-26,SZ300979,0.0548127450827973,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260526_16,59b448fbaa1d4df6bc48149aeabeedcd,0.06,,,
6,2026-05-26,SZ300999,0.06645622559945695,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260526_16,59b448fbaa1d4df6bc48149aeabeedcd,0.06,,,
7,2026-05-26,SZ301236,0.2045832155616614,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260526_16,59b448fbaa1d4df6bc48149aeabeedcd,0.06,,,
8,2026-05-26,SZ301269,-0.07967060266301122,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260526_16,59b448fbaa1d4df6bc48149aeabeedcd,0.06,,,
9,2026-05-26,SZ302132,0.0032993095224921145,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260526_16,59b448fbaa1d4df6bc48149aeabeedcd,0.06,,,
