,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-05-21,SH600000,-0.0001628373495605366,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260521_18,45d54012168440d398441b02bd49e8e2,0.049,,,
1,2026-05-21,SZ300803,-0.0018192814539152553,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
2,2026-05-21,SZ300832,0.15297562343813728,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
3,2026-05-21,SZ300866,0.21889267100802887,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
4,2026-05-21,SZ300896,0.08796841353360724,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
5,2026-05-21,SZ300979,-0.034648876529290995,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
6,2026-05-21,SZ300999,-0.0357620198476847,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
7,2026-05-21,SZ301236,0.045361114031298576,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
8,2026-05-21,SZ301269,-0.12019539787753288,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
9,2026-05-21,SZ302132,-0.00453438343337582,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
10,2026-05-21,SH600000,-0.0447213351726532,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
11,2026-05-21,SH600009,-0.02475671097636223,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
12,2026-05-21,SH600010,-0.004262087866663933,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
13,2026-05-21,SH600011,-0.011480754241347313,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
14,2026-05-21,SH600015,0.005179932340979576,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
15,2026-05-21,SH600016,0.030401751399040222,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
16,2026-05-21,SH600018,0.0819801539182663,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
17,2026-05-21,SH600019,0.043719518929719925,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
18,2026-05-21,SH600066,0.0035102730616927147,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
19,2026-05-21,SH600061,-0.01291398610919714,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
20,2026-05-21,SH600050,-0.012931836768984795,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
21,2026-05-21,SH600048,-0.009585119783878326,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
22,2026-05-21,SH600039,0.13728176057338715,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
23,2026-05-21,SH600036,-0.035808343440294266,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
24,2026-05-21,SZ300782,-0.1066185125190322,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
25,2026-05-21,SH600031,-0.04048862308263779,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
26,2026-05-21,SH600029,-0.05906851217150688,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
27,2026-05-21,SH600028,-0.06744182109832764,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
28,2026-05-21,SH600027,-0.014866214245557785,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
29,2026-05-21,SH600026,-0.0024678304325789213,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
30,2026-05-21,SH600025,0.008527316153049469,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
31,2026-05-21,SH600023,-0.01986878551542759,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
32,2026-05-21,SH600030,0.0030334708280861378,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
33,2026-05-21,SH600085,-0.030380062758922577,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
34,2026-05-21,SZ300760,0.17296203778773228,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
35,2026-05-21,SZ300750,0.07370008239000514,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
36,2026-05-21,SZ002625,0.08839251997869535,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
37,2026-05-21,SZ002648,0.10314364870177542,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
38,2026-05-21,SZ002709,0.3434022109185119,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
39,2026-05-21,SZ002714,0.0815612999982901,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
40,2026-05-21,SZ002736,0.0039152265635749505,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
41,2026-05-21,SZ002916,0.14491315982003994,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
42,2026-05-21,SZ002920,-0.047819187864938016,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
43,2026-05-21,SZ002938,0.04584839538947486,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
44,2026-05-21,SZ003816,-0.004899759918318624,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
45,2026-05-21,SZ300014,0.015797258436041826,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
46,2026-05-21,SZ300015,0.06354983040125611,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
47,2026-05-21,SZ300033,0.04448348529256183,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
48,2026-05-21,SZ300059,0.0771114827381333,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
49,2026-05-21,SZ300122,-0.010250594394460945,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
50,2026-05-21,SZ300124,0.1744674333464154,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
51,2026-05-21,SZ300251,0.1256289378505054,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
52,2026-05-21,SZ300274,0.1467218321671049,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
53,2026-05-21,SZ300661,-0.12648120366386154,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
54,2026-05-21,SZ300628,-0.07083725767651078,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
55,2026-05-21,SZ300502,-0.07096882491987831,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
56,2026-05-21,SZ300498,0.026643957881677553,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
57,2026-05-21,SZ300476,0.28019637133617203,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
58,2026-05-21,SZ300442,0.0163642404427921,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
59,2026-05-21,SZ300759,0.05308223695481043,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
60,2026-05-21,SZ300433,-0.14837396354967605,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
61,2026-05-21,SZ300413,0.06033743650676427,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
62,2026-05-21,SZ300408,-0.005841390635166954,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
63,2026-05-21,SZ300394,-0.06242501218514249,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
64,2026-05-21,SZ300347,0.19601717943331365,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
65,2026-05-21,SZ300316,-0.22656903986744822,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
66,2026-05-21,SZ300308,-0.06529009389900968,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
67,2026-05-21,SZ300418,0.12527278114729615,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
68,2026-05-21,SZ002601,0.010756236212390776,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260521_16,9a7904693a6c454d87fba758511b42d8,0.036,,,
69,2026-05-21,SH600089,-0.03776496648788452,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
70,2026-05-21,SH600111,-0.008307383395731449,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
71,2026-05-21,SH600690,-0.02215450629591942,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
72,2026-05-21,SH600741,-0.04708234220743179,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
73,2026-05-21,SH600760,-0.06182349845767021,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
74,2026-05-21,SH600795,-0.024411790072917938,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
75,2026-05-21,SH600803,0.055656928569078445,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
76,2026-05-21,SH600809,-0.08012906461954117,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
77,2026-05-21,SH600845,-0.02598077803850174,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
78,2026-05-21,SH600875,-0.03973072022199631,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
79,2026-05-21,SH600886,0.007391924969851971,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
80,2026-05-21,SH600887,0.06124857813119888,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
81,2026-05-21,SH600893,-0.012779437005519867,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
82,2026-05-21,SH600900,0.028896795585751534,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
83,2026-05-21,SH600905,-0.005825455766171217,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
84,2026-05-21,SH600918,-0.04481429606676102,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
85,2026-05-21,SH600919,0.05629001557826996,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
86,2026-05-21,SH600926,-0.04233292490243912,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
87,2026-05-21,SH600930,-0.01199384406208992,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
88,2026-05-21,SH601077,-0.06168285757303238,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
89,2026-05-21,SH601066,0.013733861967921257,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
90,2026-05-21,SH601059,0.05286616086959839,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
91,2026-05-21,SH601058,-0.07925746589899063,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
92,2026-05-21,SH601021,0.02150401473045349,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
93,2026-05-21,SH601018,0.061281006783246994,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
94,2026-05-21,SH600674,0.01361330971121788,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
95,2026-05-21,SH601012,0.04563964158296585,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
96,2026-05-21,SH601006,0.03857314586639404,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
97,2026-05-21,SH600999,0.03482069447636604,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
98,2026-05-21,SH600989,0.0073300013318657875,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
99,2026-05-21,SH600958,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
100,2026-05-21,SH600941,-0.03604940325021744,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
101,2026-05-21,SH600938,0.0862618237733841,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
102,2026-05-21,SH601009,-0.060008205473423004,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
103,2026-05-21,SH600104,-0.01232208777219057,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
104,2026-05-21,SH600660,-0.06770718842744827,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
105,2026-05-21,SH600588,-0.03755732625722885,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260521_15,d1a518bbb39c4c3292e21c8e4b604b95,0.097,,,
