,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ000333,0.0693284024318889,1.0,-0.022090077,0.09141847983209642,0.09141847983209642,,,2026-05-15,1.4768385,1.4770273
1,1,SH601985,0.0634004356371763,1.0,0.01886797,0.04453246612423685,0.04453246612423685,SH601985,中国核电,2026-05-15,0.5747806,0.58757913
2,2,SZ001965,0.0584506766670267,0.5833333333333334,0.017477155,0.04097352193527621,0.04097352193527621,,,2026-05-15,0.13393769,0.13658608
3,3,SH600674,0.0490000610041153,0.9166666666666666,0.030523777,0.018476283996058662,0.018476283996058662,SH600674,川投能源,2026-05-15,67.29414,70.464554
4,4,SZ000651,0.0469354702352796,0.75,-0.0037763715,0.050711841714314025,0.050711841714314025,,,2026-05-15,493.87424,496.23825
5,5,SH600941,0.0454518860411294,0.8333333333333334,0.0065020323,0.03894985376116114,0.03894985376116114,SH600941,中国移动,2026-05-15,0.043911487,0.045230836
6,6,SH601939,0.0419547005364641,1.0,0.017248392,0.02470630843136156,0.02470630843136156,SH601939,建设银行,2026-05-15,0.83297575,0.8480553
7,7,SH601006,0.0401667490243864,1.0,0.016724706,0.02344204332828044,0.02344204332828044,SH601006,大秦铁路,2026-05-15,1.2445886,1.2724692
8,8,SH601838,0.0337846558757079,0.9166666666666666,0.019171715,0.014612941092993055,0.014612941092993055,SH601838,成都银行,2026-05-15,0.36473256,0.3723712
9,9,SH600377,0.0331668567599036,1.0,0.016460061,0.016706795686600377,0.016706795686600377,SH600377,宁沪高速,2026-05-15,2.9283273,2.9863245
10,10,SH600919,0.0317525937150869,0.8333333333333334,0.016242623,0.015509970385924304,0.015509970385924304,SH600919,江苏银行,2026-05-15,0.37895638,0.3871475
11,11,SH600030,0.0301850527549395,0.6666666666666666,0.004204631,0.025980421903193895,0.025980421903193895,SH600030,中信证券,2026-05-15,45.907784,46.206085
12,12,SH601988,0.0299534163989816,0.5833333333333334,0.0066844225,0.023268993906000644,0.023268993906000644,SH601988,中国银行,2026-05-15,2.6909537,2.7408576
13,13,SH600023,0.0260490140634315,0.5,0.08943081,-0.0633817949575646,0.0633817949575646,SH600023,浙能电力,2026-05-15,0.31196737,0.34341773
14,14,SH601728,0.0251074068142238,0.6666666666666666,0.04353082,-0.018423414986008135,0.018423414986008135,SH601728,中国电信,2026-05-15,0.26862365,0.29081956
15,15,SH601995,0.0244267304648527,0.5833333333333334,0.024609089,-0.00018235843285237946,0.00018235843285237946,SH601995,中金公司,2026-05-15,0.025011515,0.025631413
16,16,SH601916,0.0242640559896827,0.6666666666666666,0.007246375,0.01701768090575936,0.01701768090575936,SH601916,浙商银行,2026-05-15,0.23206878,0.23465687
17,17,SH601398,0.0239151235390017,0.5833333333333334,0.009798646,0.014116477565796134,0.014116477565796134,SH601398,工商银行,2026-05-15,4.362563,4.4298577
18,18,SH600018,0.0235906222544314,0.6666666666666666,0.018713474,0.004877147980749761,0.004877147980749761,SH600018,上港集团,2026-05-15,1.0057807,1.0275267
19,19,SH601456,0.0227224832814997,0.6666666666666666,0.0031217337,0.01960074961603339,0.01960074961603339,SH601456,国联民生,2026-05-15,0.26627657,0.26793885
20,20,SH601059,0.021041847505085,0.6666666666666666,0.029028416,-0.00798656817484664,0.00798656817484664,SH601059,信达证券,2026-05-15,0.121108994,0.12501638
21,21,SH601298,0.0205814147091676,0.75,0.013389111,0.007192304143982052,0.007192304143982052,SH601298,青岛港,2026-05-15,0.3635147,0.3699848
22,22,SH601668,0.0194060952615675,0.5833333333333334,0.0,0.0194060952615675,0.0194060952615675,SH601668,中国建筑,2026-05-15,0.64644146,0.65172935
23,23,SH600887,0.0192177688981488,0.5833333333333334,-0.002195835,0.021413604011674192,0.021413604011674192,SH600887,伊利股份,2026-05-15,78.13077,79.01872
24,24,SZ300628,0.0190552863173766,0.75,0.029715776,-0.010660490126104847,0.010660490126104847,,,2026-05-15,0.9503256,0.97907656
25,25,SH600900,0.0187355962599521,0.5833333333333334,0.013437986,0.0052976098860507345,0.0052976098860507345,SH600900,长江电力,2026-05-15,10.12061,10.294759
26,26,SH600795,0.0182947574417499,0.6666666666666666,0.052950382,-0.03465562479091612,0.03465562479091612,SH600795,国电电力,2026-05-15,38.594265,40.637733
27,27,SZ002142,0.0165030248201281,0.5,0.011219859,0.0052831656968981185,0.0052831656968981185,,,2026-05-15,0.38599393,0.3950277
28,28,SH600999,0.0163487290429527,0.6666666666666666,0.03342712,-0.017078390212113218,0.017078390212113218,SH600999,招商证券,2026-05-15,0.069340095,0.0720473
29,29,SZ300015,0.0146428835558374,0.5833333333333334,-0.030423582,0.04506646515602661,0.04506646515602661,,,2026-05-15,16.412777,16.557682
30,30,SH688036,0.0145377678418249,0.4166666666666667,0.057191014,-0.042653246448031056,0.042653246448031056,SH688036,传音控股,2026-05-15,0.04878745,0.05164139
31,31,SH601901,0.0122045011718185,0.5833333333333334,0.010709524,0.001494977017155414,0.001494977017155414,SH601901,方正证券,2026-05-15,0.25565597,0.25892693
32,32,SH600027,0.0120070591941809,0.5833333333333334,0.022708774,-0.010701714418795175,0.010701714418795175,SH600027,华电国际,2026-05-15,1.3892832,1.4343156
33,33,SZ000725,0.0112844625244452,0.5833333333333334,0.023632526,-0.012348063873259879,0.012348063873259879,,,2026-05-15,0.23920168,0.2453938
34,34,SH601878,0.0103362848389062,0.5,0.0075542927,0.002781992160073193,0.002781992160073193,SH601878,浙商证券,2026-05-15,0.07920505,0.08007044
35,35,SH601766,0.0098774014828146,0.5833333333333334,0.0058071613,0.004070240151637842,0.004070240151637842,SH601766,中国中车,2026-05-15,1.0592313,1.0733457
36,36,SH600011,0.0097982874588875,0.5833333333333334,0.042590737,-0.03279244988394697,0.03279244988394697,SH600011,华能国际,2026-05-15,1.1283747,1.1763473
37,37,SH601816,0.0094304207139317,0.6666666666666666,-0.0018552542,0.011285674887210509,0.011285674887210509,SH601816,京沪高铁,2026-05-15,0.12702805,0.12910305
38,38,SH601288,0.0088920721425221,0.5833333333333334,0.0033134222,0.005578649939458134,0.005578649939458134,SH601288,农业银行,2026-05-15,4.732679,4.7999244
39,39,SH601825,0.0083700679005152,0.5,0.011265159,-0.0028950907527440766,0.0028950907527440766,SH601825,沪农商行,2026-05-15,0.13369797,0.1357879
40,40,SZ000895,0.0074221483519264,0.5833333333333334,-0.0015125871,0.008934735422391489,0.008934735422391489,,,2026-05-15,64.46464,64.90644
41,41,SZ002236,0.0052377657522986,0.3333333333333333,0.02194357,-0.01670580343105101,0.01670580343105101,,,2026-05-15,23.629368,24.174397
42,42,SH601328,0.0043841411826971,0.5,0.0011043549,0.0032797863242986624,0.0032797863242986624,SH601328,交通银行,2026-05-15,0.26900917,0.27242824
43,43,SH600050,0.0043149333963251,0.5,0.006615281,-0.0023003477087164036,0.0023003477087164036,SH600050,中国联通,2026-05-15,2.0299516,2.1105142
44,44,SH600085,0.003246234325249,0.3333333333333333,-0.00645566,0.009701894191582008,0.009701894191582008,SH600085,同仁堂,2026-05-15,6.487105,6.509412
45,45,SH600276,0.0021616715671684,0.25,-0.016022205,0.018183876919951603,0.018183876919951603,SH600276,恒瑞医药,2026-05-15,290.57538,293.2351
46,46,SH601618,0.0011165344354872,0.4166666666666667,0.008108139,-0.006991604602598738,0.006991604602598738,SH601618,中国中冶,2026-05-15,0.099733174,0.10030122
