,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600115,0.125956129772757,1.0,-0.01815182,0.14410794947872013,0.14410794947872013,SH600115,中国东航,2026-04-01,0.52785915,0.5268173
1,1,SH603993,0.1037852259892495,1.0,-0.010729611,0.11451483690920189,0.11451483690920189,SH603993,洛阳钼业,2026-04-01,2.5915332,2.6046968
2,2,SH600029,0.0743379856240281,0.9333333333333332,-0.012282431,0.08662041674966897,0.08662041674966897,SH600029,南方航空,2026-04-01,1.1046222,1.1063509
3,3,SH600919,0.0725098234219728,0.8,-0.0065933466,0.07910317001773697,0.07910317001773697,SH600919,江苏银行,2026-04-01,0.37336913,0.37393528
4,4,SZ002601,0.0710961729383775,0.9333333333333332,0.00233531,0.0687608629560777,0.0687608629560777,,,2026-04-01,0.2250659,0.22835846
5,5,SZ002493,0.0709923247676102,0.8,-0.028738081,0.0997304062228409,0.0997304062228409,,,2026-04-01,0.74351853,0.746567
6,6,SH601166,0.0643315095159904,0.8666666666666667,-0.011166573,0.07549808208679118,0.07549808208679118,SH601166,兴业银行,2026-04-01,1.3049206,1.306155
7,7,SH601169,0.0635969534552045,0.8,-0.011070192,0.07466714531540347,0.07466714531540347,SH601169,北京银行,2026-04-01,0.2595911,0.25997844
8,8,SZ000001,0.0633213326133888,0.8,-0.013311684,0.07663301674501112,0.07663301674501112,,,2026-04-01,1.300326,1.3014745
9,9,SH601868,0.0618286644553643,0.7333333333333333,-0.00999999,0.07182865491862114,0.07182865491862114,SH601868,中国能建,2026-04-01,0.4175729,0.4180172
10,10,SH603799,0.061732287877243,0.8666666666666667,-0.026437938,0.08817022609059139,0.08817022609059139,SH603799,华友钴业,2026-04-01,8.1823,8.253252
11,11,SH601600,0.0614709656096516,0.7333333333333333,-0.040062845,0.10153381036291698,0.10153381036291698,SH601600,中国铝业,2026-04-01,0.04049497,0.04037117
12,12,SH601658,0.0610104498162945,0.8,-0.011347532,0.07235798208863337,0.07235798208863337,SH601658,邮储银行,2026-04-01,0.30487567,0.30502096
13,13,SH600893,0.060126965446536,0.8,-0.016231418,0.07635838310248083,0.07635838310248083,SH600893,航发动力,2026-04-01,6.4303145,6.521147
14,14,SH601328,0.0600777020781348,1.0,-0.014522791,0.07460049298694828,0.07460049298694828,SH601328,交通银行,2026-04-01,0.28639948,0.28656003
15,15,SH600219,0.0597057552864323,0.6,-0.03892666,0.09863241630098918,0.09863241630098918,SH600219,南山铝业,2026-04-01,3.2162497,3.2104325
16,16,SH605117,0.0592115922312093,0.6666666666666666,-0.008941293,0.06815288499396566,0.06815288499396566,SH605117,德业股份,2026-04-01,1.652254,1.679126
17,17,SH600362,0.0585004695520471,0.8666666666666667,-0.018602788,0.07710325800038084,0.07710325800038084,SH600362,江西铜业,2026-04-01,6.791812,6.837379
18,18,SH600887,0.0583093585419058,0.8,-0.0045387745,0.06284813303226225,0.06284813303226225,SH600887,伊利股份,2026-04-01,75.66888,75.669106
19,19,SH603501,0.0581009903062712,0.8666666666666667,-0.01312542,0.07122640992297041,0.07122640992297041,SH603501,豪威集团,2026-04-01,1.6925004,1.7079158
20,20,SH601668,0.0580791473697051,0.8,-0.0058626533,0.06394180062516774,0.06394180062516774,SH601668,中国建筑,2026-04-01,0.66468257,0.66481847
21,21,SH600036,0.0572448555492707,0.8666666666666667,-0.009078264,0.06632311978572089,0.06632311978572089,SH600036,招商银行,2026-04-01,14.705177,14.726659
22,22,SH601009,0.0570780324158552,0.8,-0.012482822,0.06956085435723093,0.06956085435723093,SH601009,南京银行,2026-04-01,1.5845996,1.5857384
23,23,SZ000630,0.0570323307772421,0.7333333333333333,-0.013723373,0.07075570419032803,0.07075570419032803,,,2026-04-01,21.735216,21.884287
24,24,SZ003816,0.0566741205457356,0.8,-0.0056497455,0.06232386601006055,0.06232386601006055,,,2026-04-01,0.4808269,0.48597592
25,25,SH601838,0.0566441790106907,0.9333333333333332,-0.009361088,0.06600526728660012,0.06600526728660012,SH601838,成都银行,2026-04-01,0.34371898,0.34363353
26,26,SH601018,0.0551493394763141,0.8,-0.021015763,0.07616510275908997,0.07616510275908997,SH601018,宁波港,2026-04-01,0.62701166,0.62988997
27,27,SH600588,0.0544568289594578,0.7333333333333333,-0.022980273,0.07743710172938578,0.07743710172938578,SH600588,用友网络,2026-04-01,4.3586593,4.3846116
28,28,SH601816,0.0541158822862946,0.9333333333333332,-0.012681186,0.06679706848548284,0.06679706848548284,SH601816,京沪高铁,2026-04-01,0.13010079,0.13010766
29,29,SH601988,0.0538357461825611,0.8666666666666667,-0.020195425,0.07403117073929327,0.07403117073929327,SH601988,中国银行,2026-04-01,2.7615435,2.7708788
30,30,SZ300274,0.0536505361080577,0.6666666666666666,-0.030879736,0.08453027205471297,0.08453027205471297,,,2026-04-01,10.186143,10.230261
31,31,SZ002625,0.0527226777922888,0.8666666666666667,-0.003452897,0.05617557486412718,0.05617557486412718,,,2026-04-01,4.648019,4.694637
32,32,SH601229,0.0521779195358751,0.8666666666666667,-0.010179579,0.062357498793840185,0.062357498793840185,SH601229,上海银行,2026-04-01,0.21430197,0.21447055
33,33,SH601006,0.0521172749828623,0.9333333333333332,-0.024130583,0.07624785779231054,0.07624785779231054,SH601006,大秦铁路,2026-04-01,1.2224092,1.2253547
34,34,SH688126,0.0509385514758074,0.8,-0.017119288,0.06805783992032644,0.06805783992032644,SH688126,沪硅产业,2026-04-01,0.14265618,0.14427191
35,35,SH600372,0.0500674165615784,0.6666666666666666,-0.0153541565,0.06542157305571902,0.06542157305571902,SH600372,中航机载,2026-04-01,0.6584258,0.6621811
36,36,SH688506,0.0499062514224288,0.5333333333333333,-0.019575357,0.06948160885956259,0.06948160885956259,SH688506,百利天恒,2026-04-01,0.31132126,0.31851557
37,37,SH600015,0.0496486484123038,0.9333333333333332,-0.0118585825,0.061507230908946865,0.061507230908946865,SH600015,华夏银行,2026-04-01,5.617817,5.6121054
38,38,SH603260,0.048428876682056,0.8,-0.015792072,0.06422094850136142,0.06422094850136142,SH603260,合盛硅业,2026-04-01,0.11768327,0.11817173
39,39,SZ000895,0.0481352304096045,0.8,-0.025826931,0.07396216140936035,0.07396216140936035,,,2026-04-01,66.36656,66.459496
40,40,SZ002049,0.0474042976374306,0.4666666666666667,-0.014871657,0.06227595453211444,0.06227595453211444,,,2026-04-01,53.132427,53.51936
41,41,SH600926,0.0473821624581273,0.8,0.0024887323,0.04489343012017564,0.04489343012017564,SH600926,杭州银行,2026-04-01,0.2702234,0.27253157
42,42,SZ000301,0.0472473490129774,0.8,0.009139419,0.03810793041098765,0.03810793041098765,,,2026-04-01,0.35903004,0.3701468
43,43,SH601607,0.047070406689185,0.6666666666666666,-0.0011430979,0.048213504566687444,0.048213504566687444,SH601607,上海医药,2026-04-01,1.123738,1.1263565
44,44,SZ000538,0.0467847004724301,0.8,-0.005634904,0.05241960438020598,0.05241960438020598,,,2026-04-01,75.67164,76.23152
45,45,SH600585,0.0461742213046803,0.6666666666666666,-0.011636138,0.05781035926702161,0.05781035926702161,SH600585,海螺水泥,2026-04-01,20.721943,20.76714
46,46,SH600018,0.0460448830642352,0.8,-0.011641383,0.057686266235316745,0.057686266235316745,SH600018,上港集团,2026-04-01,1.0112166,1.0115638
47,47,SZ300251,0.0457192637660421,0.6666666666666666,-0.030825496,0.07654475948595177,0.07654475948595177,,,2026-04-01,2.006215,2.019685
48,48,SH600023,0.0452733830636919,0.7333333333333333,-0.01814884,0.06342222253741626,0.06342222253741626,SH600023,浙能电力,2026-04-01,0.27950248,0.28000975
49,49,SH601939,0.0450319658487515,0.8,-0.018828511,0.06386047708684964,0.06386047708684964,SH601939,建设银行,2026-04-01,0.8175504,0.81492496
50,50,SH600918,0.0444121348070463,0.8,-0.00967741,0.05408954493277872,0.05408954493277872,SH600918,中泰证券,2026-04-01,0.16090643,0.16154802
51,51,SH601888,0.0433281725266258,0.8666666666666667,-0.015466154,0.05879432614829938,0.05879432614829938,SH601888,中国中免,2026-04-01,1.2897625,1.295744
52,52,SH601998,0.0431392776448388,0.9333333333333332,-0.0110529065,0.05419218415805291,0.05419218415805291,SH601998,中信银行,2026-04-01,0.27308974,0.27325004
53,53,SZ301269,0.0422611614809564,0.8666666666666667,0.014236689,0.028024472867064797,0.028024472867064797,,,2026-04-01,0.014544239,0.014940462
54,54,SH601825,0.0414228448811927,1.0,-0.011409998,0.05283284282125618,0.05283284282125618,SH601825,沪农商行,2026-04-01,0.1421608,0.14229564
55,55,SH601698,0.0412487814677892,0.7333333333333333,-0.012089193,0.053337974335068254,0.053337974335068254,SH601698,中国卫通,2026-04-01,2.1204188,2.1633937
56,56,SZ000651,0.0411751408258386,0.8666666666666667,-0.010039687,0.051214827982515844,0.051214827982515844,,,2026-04-01,470.7416,471.4878
57,57,SH601916,0.0408193423446228,0.7333333333333333,-0.0024331212,0.04325246354899902,0.04325246354899902,SH601916,浙商银行,2026-04-01,0.23025782,0.2314663
58,58,SH600900,0.0406871015968196,0.8,-0.011522353,0.052209454292284685,0.052209454292284685,SH600900,长江电力,2026-04-01,10.166775,10.162084
59,59,SH600104,0.0404634805828263,0.8,-0.016100585,0.05656406604348914,0.05656406604348914,SH600104,上汽集团,2026-04-01,8.85468,8.866553
60,60,SZ301236,0.0402201489084484,0.8666666666666667,-0.009675503,0.049895651685548006,0.049895651685548006,,,2026-04-01,0.052946504,0.05365641
61,61,SH688008,0.0397632615081846,0.8,-0.013538897,0.0533021585456907,0.0533021585456907,SH688008,澜起科技,2026-04-01,0.024411328,0.024796719
62,62,SH600760,0.0395574578527471,0.6,-0.00082576275,0.04038322060146536,0.04038322060146536,SH600760,中航沈飞,2026-04-01,5.58212,5.6075726
63,63,SH603392,0.0388905269115202,1.0,-0.031353116,0.07024364294698163,0.07024364294698163,SH603392,万泰生物,2026-04-01,2.0960035,2.0982049
64,64,SZ002415,0.0373253152941182,0.8,-0.004267633,0.04159294825539139,0.04159294825539139,,,2026-04-01,2.5690799,2.5902524
65,65,SH600000,0.0371008300084011,1.0,-0.012698412,0.04979924194992942,0.04979924194992942,SH600000,浦发银行,2026-04-01,4.31741,4.3172746
66,66,SH601077,0.0360728967207184,0.8666666666666667,-0.01821673,0.05428962588484194,0.05428962588484194,SH601077,渝农商行,2026-04-01,0.17355067,0.17376241
67,67,SH600570,0.035971423555603,0.6,-0.0063058734,0.04227729694961545,0.04227729694961545,SH600570,恒生电子,2026-04-01,130.24425,131.88858
68,68,SH601111,0.0356650950558836,0.7333333333333333,-0.01522845,0.05089354535419292,0.05089354535419292,SH601111,中国国航,2026-04-01,1.1511924,1.1562563
69,69,SH600016,0.0354768814718233,0.8,-0.007971585,0.043448466268728815,0.043448466268728815,SH600016,民生银行,2026-04-01,14.701154,14.701365
70,70,SZ300759,0.0351110260767904,0.4,-0.018064618,0.053175644187447135,0.053175644187447135,,,2026-04-01,1.3688688,1.367242
71,71,SH600010,0.034816176912195,0.6,0.014993072,0.01982310535610369,0.01982310535610369,SH600010,包钢股份,2026-04-01,4.51418,4.7356086
72,72,SZ302132,0.034582812330607,0.6,-0.010235667,0.04481847955930573,0.04481847955930573,,,2026-04-01,0.5214013,0.5235017
73,73,SH603195,0.0341911288363574,0.8,-0.013425648,0.04761677704879026,0.04761677704879026,SH603195,公牛集团,2026-04-01,0.06666296,0.0668476
74,74,SZ002142,0.0338587618780961,0.7333333333333333,-0.013182402,0.04704116353520059,0.04704116353520059,,,2026-04-01,0.37820715,0.37879276
75,75,SZ300433,0.0337816760160839,0.7333333333333333,0.016011953,0.017769722662202066,0.017769722662202066,,,2026-04-01,0.9229892,0.9622874
76,76,SH600489,0.0334093428112923,0.6,0.010614634,0.022794709251111635,0.022794709251111635,SH600489,中金黄金,2026-04-01,60.12602,61.151936
77,77,SH605499,0.0331856478748193,0.7333333333333333,-0.022267103,0.05545275107000973,0.05545275107000973,SH605499,东鹏饮料,2026-04-01,0.09022663,0.090665795
78,78,SH601186,0.0331020777905172,0.7333333333333333,-0.00875479,0.04185686761977135,0.04185686761977135,SH601186,中国铁建,2026-04-01,0.11190448,0.11203191
79,79,SH688082,0.0329070483628376,0.6666666666666666,-0.002599001,0.035506049293623734,0.035506049293623734,SH688082,盛美上海,2026-04-01,0.00859257,0.008695094
80,80,SH600025,0.0327680970607264,0.7333333333333333,-0.017255545,0.050023641723201985,0.050023641723201985,SH600025,华能水电,2026-04-01,1.5399798,1.5398259
81,81,SH600600,0.0327233061701133,0.8,-0.013774633,0.04649793957770607,0.04649793957770607,SH600600,青岛啤酒,2026-04-01,2.7716897,2.7962518
82,82,SH600061,0.0325531082545833,0.6,-0.033042252,0.06559536031833452,0.06559536031833452,SH600061,国投资本,2026-04-01,5.3277125,5.328278
83,83,SZ000333,0.0322939243080582,0.7333333333333333,-0.013199151,0.045493074870344576,0.045493074870344576,,,2026-04-01,1.3795236,1.3791229
84,84,SH600989,0.0321767871216623,0.6666666666666666,-0.025626421,0.05780320809639374,0.05780320809639374,SH600989,宝丰能源,2026-04-01,0.16389674,0.16437165
85,85,SH601390,0.032067253875843,0.6,-0.027522922,0.05959017543803782,0.05959017543803782,SH601390,中国中铁,2026-04-01,0.166264,0.16706227
86,86,SZ000768,0.0317371160620992,0.7333333333333333,-0.0143408775,0.04607799359505818,0.04607799359505818,,,2026-04-01,3.2705643,3.2881517
87,87,SH600183,0.0314189203255947,0.7333333333333333,0.01685369,0.014565230178194798,0.014565230178194798,SH600183,生益科技,2026-04-01,49.77596,51.386295
88,88,SH601398,0.0311923660314407,1.0,-0.017322838,0.0485152043378677,0.0485152043378677,SH601398,工商银行,2026-04-01,4.420972,4.424201
89,89,SZ002600,0.0311796816526814,0.6666666666666666,-0.012683511,0.04386319243301587,0.04386319243301587,,,2026-04-01,0.6102917,0.6157395
90,90,SZ000002,0.0309947620667486,0.7333333333333333,-0.025509655,0.05650441754236506,0.05650441754236506,,,2026-04-01,16.83889,16.881865
91,91,SH600547,0.0309141482643065,0.6,0.0039969683,0.026917179994958355,0.026917179994958355,SH600547,山东黄金,2026-04-01,175.69223,177.75508
92,92,SH688169,0.0307539520220239,0.6666666666666666,-0.032840908,0.06359485959572385,0.06359485959572385,SH688169,石头科技,2026-04-01,0.007561809,0.0075926236
93,93,SZ002027,0.030512316120406,0.6666666666666666,-0.02614683,0.05665914524867138,0.05665914524867138,,,2026-04-01,8.301805,8.3402405
94,94,SZ002241,0.0298691631445682,0.6,-0.015501976,0.04537113915775179,0.04537113915775179,,,2026-04-01,13.394697,13.490028
95,95,SZ000858,0.0283520178161992,0.6666666666666666,-0.014378905,0.04273092311252488,0.04273092311252488,,,2026-04-01,20.098066,20.09241
96,96,SH600515,0.0280234123894601,0.8,-0.022842646,0.0508660580346017,0.0508660580346017,SH600515,海南机场,2026-04-01,0.22621022,0.22652055
97,97,SH600111,0.027299244563032,0.6,0.0006247759,0.026674468676496355,0.026674468676496355,SH600111,北方稀土,2026-04-01,97.3884,98.98377
98,98,SH601456,0.0272630346792988,0.7333333333333333,-0.0031983256,0.030461360313301485,0.030461360313301485,SH601456,国联民生,2026-04-01,0.259857,0.2610698
99,99,SH688111,0.0269876774389729,0.8,-0.013300598,0.04028827510666699,0.04028827510666699,SH688111,金山办公,2026-04-01,0.015009868,0.015157175
100,100,SH603893,0.0262155273099842,0.5333333333333333,-0.001167953,0.02738348032435798,0.02738348032435798,SH603893,瑞芯微,2026-04-01,0.81865996,0.8278775
101,101,SZ002236,0.026138637727367,0.5333333333333333,-0.0017816424,0.0279202801643482,0.0279202801643482,,,2026-04-01,22.339535,22.459393
102,102,SZ300413,0.0254478074856958,0.8,-0.023420572,0.04886837976657959,0.04886837976657959,,,2026-04-01,0.38119555,0.38279805
103,103,SZ002050,0.0247491816423336,0.7333333333333333,-0.021255612,0.04600479401568565,0.04600479401568565,,,2026-04-01,144.43794,146.49635
104,104,SH600519,0.0246728025625052,0.7333333333333333,8.2850456e-05,0.024589952106267406,0.024589952106267406,SH600519,贵州茅台,2026-04-01,82.40517,82.974236
105,105,SZ002304,0.024487250280026,0.8,-0.022964358,0.047451608609798954,0.047451608609798954,,,2026-04-01,0.17092882,0.17095706
106,106,SZ300408,0.0244221473860083,0.4,0.031211615,-0.0067894672227563485,0.0067894672227563485,,,2026-04-01,0.58382785,0.60764706
107,107,SH601766,0.0240521968668127,0.8666666666666667,-0.009793222,0.03384541881734371,0.03384541881734371,SH601766,中国中车,2026-04-01,1.1316843,1.1311728
108,108,SH600019,0.0236674160809052,0.6,-0.005895674,0.029563090309573412,0.029563090309573412,SH600019,宝钢股份,2026-04-01,2.0356202,2.0400758
109,109,SH600026,0.0236220585346566,0.4666666666666667,0.023939013,-0.00031695494648353514,0.00031695494648353514,SH600026,中远海能,2026-04-01,4.413014,4.7279606
110,110,SH688187,0.0231268649070606,0.6,-0.017408788,0.04053565311125372,0.04053565311125372,SH688187,时代电气,2026-04-01,0.017712558,0.017820286
111,111,SH600160,0.0230636158139884,0.4666666666666667,0.0023633242,0.020700291648644162,0.020700291648644162,SH600160,巨化股份,2026-04-01,24.845436,25.547014
112,112,SH601818,0.0216950836633734,0.6666666666666666,0.0,0.0216950836633734,0.0216950836633734,SH601818,光大银行,2026-04-01,1.0224688,1.0256741
113,113,SH688981,0.0215641031923568,0.7333333333333333,-0.01523602,0.0368001232805526,0.0368001232805526,SH688981,中芯国际,2026-04-01,0.013554932,0.013662557
114,114,SZ300760,0.021383218257853,0.5333333333333333,-0.024661303,0.04604452082438132,0.04604452082438132,,,2026-04-01,0.040785998,0.04079347
115,115,SH601021,0.0211162926332587,0.6666666666666666,-0.019890606,0.041006899036609534,0.041006899036609534,SH601021,春秋航空,2026-04-01,0.3127111,0.3131683
116,116,SH601628,0.0210388968207297,0.6,-0.0073589683,0.028397865078633754,0.028397865078633754,SH601628,中国人寿,2026-04-01,0.04342904,0.04366185
117,117,SH688396,0.0209315911968151,0.7333333333333333,-0.013999999,0.034931589766303624,0.034931589766303624,SH688396,华润微,2026-04-01,0.02582518,0.02609625
118,118,SZ002352,0.0205080285471347,0.6666666666666666,-0.013913035,0.03442106393989593,0.03442106393989593,,,2026-04-01,0.52124864,0.52287084
119,119,SH600460,0.0202678895285644,0.5333333333333333,-0.018635333,0.0389032221129455,0.0389032221129455,SH600460,士兰微,2026-04-01,12.605659,12.686319
120,120,SH600150,0.0196128707482305,0.7333333333333333,-0.012631357,0.0322442274643865,0.0322442274643865,SH600150,中国船舶,2026-04-01,6.9441047,6.9664364
121,121,SH601298,0.0191291042795133,0.5333333333333333,-0.008488953,0.027618057393069207,0.027618057393069207,SH601298,青岛港,2026-04-01,0.35806805,0.35973427
122,122,SH600886,0.0176500579027216,0.4666666666666667,-0.021193206,0.03884326421299382,0.03884326421299382,SH600886,国投电力,2026-04-01,27.882393,27.863157
123,123,SZ300015,0.0176304595882356,0.6,-0.014520586,0.03215104512519239,0.03215104512519239,,,2026-04-01,15.526766,15.591263
124,124,SH601881,0.0173153012898084,0.4666666666666667,-0.011356115,0.028671416630994925,0.028671416630994925,SH601881,中国银河,2026-04-01,0.18437509,0.18529524
125,125,SZ001965,0.0172249468819281,0.4666666666666667,-0.08440089,0.10162583913961853,0.10162583913961853,,,2026-04-01,0.13509226,0.13154748
126,126,SZ300750,0.017120078732053,0.6,-0.036674798,0.053794876266995625,0.053794876266995625,,,2026-04-01,1.1278391,1.1267822
127,127,SH600941,0.0169530663403276,0.7333333333333333,-0.002744794,0.019697860232234337,0.019697860232234337,SH600941,中国移动,2026-04-01,0.040817834,0.040913213
128,128,SH600161,0.0169506012477466,0.5333333333333333,-0.02753222,0.04448282113452638,0.04448282113452638,SH600161,天坛生物,2026-04-01,6.5480604,6.561059
129,129,SH601689,0.0166767886299,0.7333333333333333,-0.017157614,0.033834402861009624,0.033834402861009624,SH601689,拓普集团,2026-04-01,1.1731677,1.1859128
130,130,SZ002230,0.0164922234803443,0.6666666666666666,-0.0035013556,0.01999357912838507,0.01999357912838507,,,2026-04-01,9.281193,9.359823
131,131,SZ002001,0.0163612512348654,0.6,0.039029837,-0.022668585419797684,0.022668585419797684,,,2026-04-01,120.91847,128.18997
132,132,SH601336,0.0162235183671203,0.4666666666666667,-0.0140199065,0.030243424887963805,0.030243424887963805,SH601336,新华保险,2026-04-01,0.1531045,0.15391073
133,133,SH601100,0.0160783462777129,0.6666666666666666,0.004780531,0.011297815348147472,0.011297815348147472,SH601100,恒立液压,2026-04-01,2.3119621,2.3679004
134,134,SH600050,0.0160379042575392,0.4,0.0061199665,0.009917937750581193,0.009917937750581193,SH600050,中国联通,2026-04-01,1.829265,1.8475157
135,135,SH600999,0.0159436030905415,0.6,-0.0063897967,0.0223333998243977,0.0223333998243977,SH600999,招商证券,2026-04-01,0.06705369,0.067353606
136,136,SH601688,0.0155903882119184,0.4,-0.0028396845,0.01843007269830756,0.01843007269830756,SH601688,华泰证券,2026-04-01,0.077386625,0.07816989
137,137,SH600009,0.0152694663896153,0.5333333333333333,-0.00673908,0.02200854634185529,0.02200854634185529,SH600009,上海机场,2026-04-01,1.2722863,1.2724808
138,138,SH601059,0.0151118947735581,0.5333333333333333,-0.0035992265,0.018711121248320063,0.018711121248320063,SH601059,信达证券,2026-04-01,0.119621284,0.120213754
139,139,SZ300316,0.0150542201401848,0.6,-0.015447259,0.030501479089464587,0.030501479089464587,,,2026-04-01,3.1754413,3.2306294
140,140,SH601288,0.0149529910195133,0.6666666666666666,-0.011597931,0.026550922404553583,0.026550922404553583,SH601288,农业银行,2026-04-01,4.7747407,4.7812805
141,141,SH600426,0.0147230772248458,0.4,-0.014875531,0.029598608421440038,0.029598608421440038,SH600426,华鲁恒升,2026-04-01,56.911503,57.42258
142,142,SZ002252,0.0145749990511096,0.6666666666666666,-0.022040248,0.036615246968284894,0.036615246968284894,,,2026-04-01,8.503518,8.488996
143,143,SH601901,0.0143881262064691,0.4666666666666667,0.015110016,-0.0007218896626715252,0.0007218896626715252,SH601901,方正证券,2026-04-01,0.24889544,0.258254
144,144,SH600905,0.014193386632702,0.4666666666666667,-0.022573352,0.03676673849274839,0.03676673849274839,SH600905,三峡能源,2026-04-01,0.32173955,0.3210545
145,145,SZ300896,0.0136915244603606,0.6,-0.021932423,0.03562394757513721,0.03562394757513721,,,2026-04-01,0.0070378007,0.0070810337
146,146,SH600584,0.0136270521596591,0.6,-0.0049378276,0.018564879746786785,0.018564879746786785,SH600584,长电科技,2026-04-01,4.882886,4.946331
147,147,SZ300832,0.0134909040737308,0.4666666666666667,-0.039209783,0.05270068715097079,0.05270068715097079,,,2026-04-01,0.10141641,0.10139356
148,148,SZ300124,0.0132453708915466,0.6,-0.01211071,0.02535608103558957,0.02535608103558957,,,2026-04-01,4.911579,4.927027
149,149,SZ000166,0.0125048185851806,0.5333333333333333,-0.0067751408,0.0192799593475097,0.0192799593475097,,,2026-04-01,0.030204436,0.030312357
150,150,SZ300498,0.0122244642273403,0.6,-0.02968663,0.04191109399952658,0.04191109399952658,,,2026-04-01,0.025736552,0.025586484
151,151,SH603288,0.0117795712841993,0.6,-0.01256609,0.02434566091432625,0.02434566091432625,SH603288,海天味业,2026-04-01,0.7385637,0.7371452
152,152,SH600660,0.0115485521450646,0.4666666666666667,-0.0042859316,0.015834483732283838,0.015834483732283838,SH600660,福耀玻璃,2026-04-01,207.74977,208.248
153,153,SZ002422,0.0113224167076723,0.6666666666666666,-0.02009058,0.03141299669424456,0.03141299669424456,,,2026-04-01,0.23646979,0.23405898
154,154,SZ002028,0.0110215789404289,0.3333333333333333,-0.00043040514,0.011451984080351996,0.011451984080351996,,,2026-04-01,139.08665,141.26956
155,155,SZ000063,0.0108909069700286,0.4,0.0009303093,0.009960597674374303,0.009960597674374303,,,2026-04-01,5.7431684,5.845241
