,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH603993,0.1212882361574265,0.875,-0.010729611,0.1320178470773789,0.1320178470773789,SH603993,洛阳钼业,2026-04-01,2.5915332,2.6046968
1,1,SH600115,0.0919249169487897,0.9375,-0.01815182,0.11007673665475283,0.11007673665475283,SH600115,中国东航,2026-04-01,0.52785915,0.5268173
2,2,SZ002493,0.0809737237731152,0.875,-0.028738081,0.10971180522834591,0.10971180522834591,,,2026-04-01,0.74351853,0.746567
3,3,SH600893,0.0737977727064537,0.8125,-0.016231418,0.09002919036239852,0.09002919036239852,SH600893,航发动力,2026-04-01,6.4303145,6.521147
4,4,SZ000630,0.0716558008839243,0.875,-0.013723373,0.08537917429701024,0.08537917429701024,,,2026-04-01,21.735216,21.884287
5,5,SH600919,0.0708932280582095,0.9375,-0.0065933466,0.07748657465397366,0.07748657465397366,SH600919,江苏银行,2026-04-01,0.37336913,0.37393528
6,6,SZ002601,0.068154970515979,0.875,0.00233531,0.0658196605336792,0.0658196605336792,,,2026-04-01,0.2250659,0.22835846
7,7,SH601166,0.0635703772795889,0.9375,-0.011166573,0.07473694985038969,0.07473694985038969,SH601166,兴业银行,2026-04-01,1.3049206,1.306155
8,8,SH601169,0.063168349204796,0.9375,-0.011070192,0.07423854106499497,0.07423854106499497,SH601169,北京银行,2026-04-01,0.2595911,0.25997844
9,9,SZ000001,0.0631534800890819,0.875,-0.013311684,0.07646516422070422,0.07646516422070422,,,2026-04-01,1.300326,1.3014745
10,10,SH600029,0.061757956807103,0.6875,-0.012282431,0.07404038793274387,0.07404038793274387,SH600029,南方航空,2026-04-01,1.1046222,1.1063509
11,11,SZ003816,0.0609671576692714,0.75,-0.0056497455,0.06661690313359636,0.06661690313359636,,,2026-04-01,0.4808269,0.48597592
12,12,SH601328,0.0599217890643447,1.0,-0.014522791,0.07444457997315818,0.07444457997315818,SH601328,交通银行,2026-04-01,0.28639948,0.28656003
13,13,SH601658,0.0588045085392776,0.875,-0.011347532,0.07015204081161647,0.07015204081161647,SH601658,邮储银行,2026-04-01,0.30487567,0.30502096
14,14,SH600036,0.0572881745474982,0.9375,-0.009078264,0.06636643878394839,0.06636643878394839,SH600036,招商银行,2026-04-01,14.705177,14.726659
15,15,SH601816,0.057203669438768,1.0,-0.012681186,0.06988485563795624,0.06988485563795624,SH601816,京沪高铁,2026-04-01,0.13010079,0.13010766
16,16,SH601009,0.0553136719676844,0.9375,-0.012482822,0.06779649390906013,0.06779649390906013,SH601009,南京银行,2026-04-01,1.5845996,1.5857384
17,17,SH603799,0.0543536640978059,0.6875,-0.026437938,0.08079160231115429,0.08079160231115429,SH603799,华友钴业,2026-04-01,8.1823,8.253252
18,18,SH601838,0.0543406519833374,0.9375,-0.009361088,0.06370174025924683,0.06370174025924683,SH601838,成都银行,2026-04-01,0.34371898,0.34363353
19,19,SH601668,0.0542368708812627,0.875,-0.0058626533,0.06009952413672535,0.06009952413672535,SH601668,中国建筑,2026-04-01,0.66468257,0.66481847
20,20,SH601018,0.0538304483600179,0.875,-0.021015763,0.07484621164279379,0.07484621164279379,SH601018,宁波港,2026-04-01,0.62701166,0.62988997
21,21,SH600219,0.0538021139568083,0.8125,-0.03892666,0.09272877497136518,0.09272877497136518,SH600219,南山铝业,2026-04-01,3.2162497,3.2104325
22,22,SH601600,0.0535788951511414,0.75,-0.040062845,0.09364173990440677,0.09364173990440677,SH601600,中国铝业,2026-04-01,0.04049497,0.04037117
23,23,SH601229,0.0533159067494582,1.0,-0.010179579,0.06349548600742329,0.06349548600742329,SH601229,上海银行,2026-04-01,0.21430197,0.21447055
24,24,SZ002625,0.0530577522849988,0.8125,-0.003452897,0.05651064935683718,0.05651064935683718,,,2026-04-01,4.648019,4.694637
25,25,SH600887,0.0527246100658232,0.9375,-0.0045387745,0.057263384556179645,0.057263384556179645,SH600887,伊利股份,2026-04-01,75.66888,75.669106
26,26,SZ000301,0.0525037023011642,0.875,0.009139419,0.04336428369917445,0.04336428369917445,,,2026-04-01,0.35903004,0.3701468
27,27,SH603501,0.0506816768652518,0.75,-0.01312542,0.06380709648195101,0.06380709648195101,SH603501,豪威集团,2026-04-01,1.6925004,1.7079158
28,28,SH600015,0.0502212329606535,0.9375,-0.0118585825,0.062079815457296565,0.062079815457296565,SH600015,华夏银行,2026-04-01,5.617817,5.6121054
29,29,SH600489,0.0502029343131209,0.8125,0.010614634,0.03958830075294024,0.03958830075294024,SH600489,中金黄金,2026-04-01,60.12602,61.151936
30,30,SH601988,0.0500027158614978,0.875,-0.020195425,0.07019814041822997,0.07019814041822997,SH601988,中国银行,2026-04-01,2.7615435,2.7708788
31,31,SH600588,0.0499997830738087,0.8125,-0.022980273,0.07298005584373668,0.07298005584373668,SH600588,用友网络,2026-04-01,4.3586593,4.3846116
32,32,SH600362,0.0494201724448035,0.75,-0.018602788,0.06802296089313724,0.06802296089313724,SH600362,江西铜业,2026-04-01,6.791812,6.837379
33,33,SH601006,0.0484981708216448,1.0,-0.024130583,0.07262875363109304,0.07262875363109304,SH601006,大秦铁路,2026-04-01,1.2224092,1.2253547
34,34,SZ300759,0.0468025170316754,0.5,-0.018064618,0.06486713514233214,0.06486713514233214,,,2026-04-01,1.3688688,1.367242
35,35,SH603260,0.0466505374725025,0.75,-0.015792072,0.06244260929180792,0.06244260929180792,SH603260,合盛硅业,2026-04-01,0.11768327,0.11817173
36,36,SH600372,0.0461814414528967,0.875,-0.0153541565,0.06153559794703733,0.06153559794703733,SH600372,中航机载,2026-04-01,0.6584258,0.6621811
37,37,SH601939,0.0451460592675466,0.9375,-0.018828511,0.06397457050564474,0.06397457050564474,SH601939,建设银行,2026-04-01,0.8175504,0.81492496
38,38,SH600926,0.0448018750803208,0.9375,0.0024887323,0.042313142742369136,0.042313142742369136,SH600926,杭州银行,2026-04-01,0.2702234,0.27253157
39,39,SZ000895,0.0444621959608772,0.875,-0.025826931,0.07028912696063305,0.07028912696063305,,,2026-04-01,66.36656,66.459496
40,40,SZ002049,0.0438354513320205,0.5,-0.014871657,0.05870710822670434,0.05870710822670434,,,2026-04-01,53.132427,53.51936
41,41,SH688126,0.0435759859578928,0.6875,-0.017119288,0.06069527440241184,0.06069527440241184,SH688126,沪硅产业,2026-04-01,0.14265618,0.14427191
42,42,SH601607,0.0432824080464982,0.8125,-0.0011430979,0.044425505924000644,0.044425505924000644,SH601607,上海医药,2026-04-01,1.123738,1.1263565
