,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ002466,0.0949355072956527,0.9411764705882352,-0.034903765,0.12983927202038414,0.12983927202038414,,,2026-05-19,0.6991009,0.7116349
1,1,SZ002709,0.0941445956245523,0.8823529411764706,-0.0050039887,0.09914858436738067,0.09914858436738067,,,2026-05-19,31.47904,32.781357
2,2,SZ000338,0.0936976136646412,0.8823529411764706,-0.010122716,0.10382033009149057,0.10382033009149057,,,2026-05-19,4.2525525,4.44031
3,3,SZ300308,0.081698215361178,0.6470588235294118,-0.042101085,0.12379930054718263,0.12379930054718263,,,2026-05-19,95.17676,97.74683
4,4,SH600023,0.0732780105452172,0.9411764705882352,-0.05306804,0.12634605234666985,0.12634605234666985,SH600023,浙能电力,2026-05-19,0.30588022,0.30182207
5,5,SZ002384,0.0706364093497764,0.5882352941176471,-0.07188314,0.1425195513442527,0.1425195513442527,,,2026-05-19,2.649156,2.672917
6,6,SH600018,0.0656350796969235,1.0,-0.003472209,0.06910728867366911,0.06910728867366911,SH600018,上港集团,2026-05-19,1.0170169,1.0278791
7,7,SH600150,0.0628101621235339,0.8235294117647058,-0.007698834,0.07050899606594722,0.07050899606594722,SH600150,中国船舶,2026-05-19,8.697089,9.089095
8,8,SZ300347,0.0569570280856977,0.6470588235294118,0.0129083395,0.04404868858527045,0.04404868858527045,,,2026-05-19,2.960146,3.0972316
9,9,SH601006,0.0549897931468871,0.9411764705882352,-0.014472783,0.06946257575873402,0.06946257575873402,SH601006,大秦铁路,2026-05-19,1.2585901,1.2680154
10,10,SZ300502,0.0522484906650162,0.7647058823529411,-0.037366033,0.08961452326541904,0.08961452326541904,,,2026-05-19,87.74149,90.06344
11,11,SH601985,0.0508011033360956,1.0,-0.030685902,0.08148700497794131,0.08148700497794131,SH601985,中国核电,2026-05-19,0.57215685,0.5738451
12,12,SH601916,0.0507648158865811,0.7647058823529411,-0.004830897,0.05559571274098173,0.05559571274098173,SH601916,浙商银行,2026-05-19,0.23206878,0.23292473
13,13,SH600919,0.0497041866384878,0.9411764705882352,0.010700941,0.03900324555267237,0.03900324555267237,SH600919,江苏银行,2026-05-19,0.3835217,0.39035612
14,14,SZ001965,0.0470582799906257,0.6470588235294118,0.02121222,0.025846059798670135,0.025846059798670135,,,2026-05-19,0.1343452,0.13760453
15,15,SZ300866,0.0453602070587602,0.5294117647058824,-0.03443563,0.07979583690342573,0.07979583690342573,,,2026-05-19,0.012516609,0.012652705
16,16,SZ002475,0.0445621132672249,0.7647058823529411,-0.031398773,0.07596088646058427,0.07596088646058427,,,2026-05-19,52.545605,54.73514
17,17,SZ000301,0.044158711512047,0.4117647058823529,-0.015532076,0.059690787870842164,0.059690787870842164,,,2026-05-19,0.41377205,0.41881412
18,18,SH600027,0.0440617647116493,0.7058823529411765,-0.019182742,0.06324450635364759,0.06324450635364759,SH600027,华电国际,2026-05-19,1.3513991,1.3589784
19,19,SH603893,0.0436847238329266,0.8235294117647058,-0.03560549,0.07929021404059872,0.07929021404059872,SH603893,瑞芯微,2026-05-19,1.0636966,1.1129545
20,20,SZ000651,0.042088370641608,0.8823529411764706,-0.016451955,0.05854032548322177,0.05854032548322177,,,2026-05-19,491.38776,492.50668
21,21,SH600938,0.0412091131864729,0.5294117647058824,-0.03635615,0.07756526429044629,0.07756526429044629,SH600938,中国海油,2026-05-19,0.3279328,0.32040465
22,22,SH601939,0.0393970769824625,1.0,0.02034998,0.019047097581827738,0.019047097581827738,SH601939,建设银行,2026-05-19,0.8403464,0.8634583
23,23,SH600674,0.0393882201210852,0.8823529411764706,-0.013319194,0.05270741443794921,0.05270741443794921,SH600674,川投能源,2026-05-19,66.98046,67.6522
24,24,SZ002493,0.0370170160024701,0.5294117647058824,-0.050327122,0.08734413821392639,0.08734413821392639,,,2026-05-19,0.74047697,0.7495729
25,25,SZ000725,0.0366292401276324,0.8823529411764706,0.10077846,-0.06414922037499211,0.06414922037499211,,,2026-05-19,0.24201372,0.2663647
26,26,SH600039,0.0366093890846254,0.5294117647058824,-0.001285255,0.03789464403991715,0.03789464403991715,SH600039,四川路桥,2026-05-19,20.466946,20.7179
27,27,SZ000333,0.0361971800928897,0.8823529411764706,0.0,0.0361971800928897,0.0361971800928897,,,2026-05-19,1.4531344,1.4825536
28,28,SH600941,0.0358784561800488,0.7647058823529411,-0.024321258,0.060199714248133515,0.060199714248133515,SH600941,中国移动,2026-05-19,0.043391347,0.0433417
29,29,SH601298,0.0357674246926546,0.9411764705882352,0.008354187,0.02741323768093585,0.02741323768093585,SH601298,青岛港,2026-05-19,0.36391562,0.37326258
30,30,SZ300476,0.0352574694422255,0.7058823529411765,-0.008381546,0.04363901498589615,0.04363901498589615,,,2026-05-19,16.06438,16.796347
31,31,SH600377,0.0344174102815332,0.9411764705882352,0.0024580956,0.03195931473099609,0.03195931473099609,SH600377,宁沪高速,2026-05-19,2.9547465,2.9812748
32,32,SH601988,0.0342630890839467,0.7058823529411765,0.017651081,0.016612007998741622,0.016612007998741622,SH601988,中国银行,2026-05-19,2.6500385,2.7156994
33,33,SH600900,0.0340691683753493,0.7647058823529411,-0.008922458,0.04299162607035662,0.04299162607035662,SH600900,长江电力,2026-05-19,10.124789,10.151126
34,34,SH600011,0.0320146003903708,0.5882352941176471,-0.020242989,0.05225758945363374,0.05225758945363374,SH600011,华能国际,2026-05-19,1.1237884,1.1294311
35,35,SH605117,0.0314873461866258,0.3529411764705882,-0.006189704,0.03767705012797101,0.03767705012797101,SH605117,德业股份,2026-05-19,2.2795625,2.3448358
36,36,SZ002001,0.0307696621984853,0.5882352941176471,-0.018259883,0.04902954512542622,0.04902954512542622,,,2026-05-19,109.10263,111.06105
37,37,SZ002916,0.0305128729379705,0.7058823529411765,0.029945493,0.000567380193524699,0.000567380193524699,,,2026-05-19,2.4046752,2.6359828
38,38,SH600795,0.0289182707498551,0.8235294117647058,-0.008096695,0.03701496569614417,0.03701496569614417,SH600795,国电电力,2026-05-19,38.83005,39.380306
39,39,SH600887,0.0287689773758106,0.8235294117647058,-0.013273954,0.04204293176729009,0.04204293176729009,SH600887,伊利股份,2026-05-19,77.64412,78.18814
40,40,SH601668,0.0286698229442707,0.6470588235294118,-0.007832885,0.036502707732783884,0.036502707732783884,SH601668,中国建筑,2026-05-19,0.6396882,0.6428907
41,41,SH601818,0.0282724595232419,0.6470588235294118,-0.006163299,0.03443575860695162,0.03443575860695162,SH601818,光大银行,2026-05-19,1.0045762,1.0114561
42,42,SZ002463,0.02817377189132,0.7058823529411765,0.001156807,0.02701696494551922,0.02701696494551922,,,2026-05-19,2.683999,2.8420541
43,43,SH600845,0.0279506467928138,0.7647058823529411,-0.056879878,0.08483052483694221,0.08483052483694221,SH600845,宝信软件,2026-05-19,38.811962,39.70476
44,44,SH601838,0.0271525313105867,0.8235294117647058,0.0037736893,0.023378842040567168,0.023378842040567168,SH601838,成都银行,2026-05-19,0.37072846,0.3735265
45,45,SZ003816,0.026943209534096,0.7058823529411765,-0.0392524,0.0661956099323504,0.0661956099323504,,,2026-05-19,0.48490116,0.48918593
46,46,SH601857,0.026469612946214,0.5882352941176471,-0.029186606,0.05565621935337953,0.05565621935337953,SH601857,中国石油,2026-05-19,0.019435579,0.019186808
47,47,SH603296,0.0263448649315949,0.4705882352941176,-0.043436944,0.0697818094163056,0.0697818094163056,SH603296,华勤技术,2026-05-19,0.04228613,0.043379925
48,48,SH601995,0.026080132705583,0.8823529411764706,-0.0065027475,0.03258288024128857,0.03258288024128857,SH601995,中金公司,2026-05-19,0.025617354,0.026051994
49,49,SH600025,0.0258696896109474,0.5294117647058824,-0.012886584,0.038756273416031634,0.038756273416031634,SH600025,华能水电,2026-05-19,1.4728718,1.4878905
50,50,SH601698,0.0243700692826966,0.3529411764705882,-0.025641084,0.05001115300004279,0.05001115300004279,SH601698,中国卫通,2026-05-19,2.2557921,2.2974372
51,51,SZ002460,0.0243666484308931,0.4705882352941176,-0.023845077,0.048211724991867225,0.048211724991867225,,,2026-05-19,4.399369,4.500829
52,52,SH600905,0.022778564000608,0.6470588235294118,-0.0068807006,0.02965926458883432,0.02965926458883432,SH600905,三峡能源,2026-05-19,0.31619066,0.31875026
53,53,SH603195,0.022630873212084,0.6470588235294118,0.01269412,0.009936752804979507,0.009936752804979507,SH603195,公牛集团,2026-05-19,0.06903543,0.07099516
54,54,SH601288,0.0224339467403422,0.6470588235294118,0.00812459,0.014309356820298255,0.014309356820298255,SH601288,农业银行,2026-05-19,4.6323457,4.700469
55,55,SH601618,0.0221900048900672,0.8235294117647058,-0.016216218,0.0384062233615943,0.0384062233615943,SH601618,中国中冶,2026-05-19,0.099733174,0.099989206
56,56,SH600309,0.0215106520886748,0.5294117647058824,-0.019114256,0.04062490799382616,0.04062490799382616,SH600309,万华化学,2026-05-19,145.37267,148.62965
57,57,SH601398,0.0207374206626145,0.7058823529411765,0.0032948256,0.017442595108720458,0.017442595108720458,SH601398,工商银行,2026-05-19,4.3229747,4.3696814
58,58,SH601225,0.0194968832938308,0.4705882352941176,-0.030886173,0.050383056542121815,0.050383056542121815,SH601225,陕西煤业,2026-05-19,3.5404496,3.5268495
59,59,SH688036,0.0181722404264973,0.4705882352941176,-0.01985544,0.03802768008943065,0.03802768008943065,SH688036,传音控股,2026-05-19,0.05017071,0.050866086
60,60,SH600999,0.0175189390258934,0.6470588235294118,0.022394061,-0.0048751220626686124,0.0048751220626686124,SH600999,招商证券,2026-05-19,0.0730521,0.07820991
61,61,SH600803,0.0175005675212113,0.6470588235294118,-0.031656504,0.04915707119857947,0.04915707119857947,SH600803,新奥股份,2026-05-19,2.9523807,2.9493551
62,62,SH601059,0.0158962141405184,0.6470588235294118,-0.0068454742,0.022741688383682464,0.022741688383682464,SH601059,信达证券,2026-05-19,0.12578647,0.12726209
63,63,SZ300408,0.0148340313049228,0.5294117647058824,0.026137352,-0.011303320684823294,0.011303320684823294,,,2026-05-19,1.0645797,1.1648254
64,64,SZ300394,0.0145360143195938,0.5294117647058824,-0.060672224,0.07520823788755644,0.07520823788755644,,,2026-05-19,37.18274,37.760536
65,65,SH600219,0.013660644596302,0.5882352941176471,-0.028858721,0.042519365852558104,0.042519365852558104,SH600219,南山铝业,2026-05-19,2.8555353,2.932339
66,66,SH600690,0.0129434142441135,0.5882352941176471,-0.02107513,0.03401854375308567,0.03401854375308567,SH600690,海尔智家,2026-05-19,19.624645,19.756134
67,67,SH600584,0.0126239633188303,0.4705882352941176,0.009348631,0.003275332413678932,0.003275332413678932,SH600584,长电科技,2026-05-19,8.402765,9.044584
68,68,SH600547,0.0124660437314434,0.5882352941176471,-0.027911961,0.0403780048100872,0.0403780048100872,SH600547,山东黄金,2026-05-19,133.64566,136.8504
69,69,SZ002241,0.0120606690705609,0.5882352941176471,-0.005581081,0.0176417499841046,0.0176417499841046,,,2026-05-19,14.890848,15.431177
70,70,SH601825,0.0120130486463102,0.6470588235294118,-0.0069443583,0.018957406995156634,0.018957406995156634,SH601825,沪农商行,2026-05-19,0.13338827,0.13399146
71,71,SH601088,0.0120063839178293,0.5294117647058824,-0.01611203,0.028118413470289018,0.028118413470289018,SH601088,中国神华,2026-05-19,0.069052584,0.068733834
72,72,SZ300251,0.0116974028670276,0.2941176470588235,-0.032593608,0.044291010769554454,0.044291010769554454,,,2026-05-19,1.8152974,1.8273957
