,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ000938,0.0605109951740602,0.7777777777777778,0.003860712,0.0566502831226686,0.0566502831226686,,,2026-04-22,0.42854857,0.44161007
1,1,SZ002074,0.041498566945124,0.6666666666666666,0.003036499,0.0384620679216865,0.0384620679216865,,,2026-04-22,3.7875788,3.832492
2,2,SZ300999,0.0385841065439475,0.5555555555555556,-0.009890497,0.04847460327475194,0.04847460327475194,,,2026-04-22,0.009140427,0.009136174
3,3,SH600926,0.0380359673278304,0.8888888888888888,-0.007074952,0.045110919453379715,0.045110919453379715,SH600926,杭州银行,2026-04-22,0.27655938,0.27697936
4,4,SH601995,0.0379550178386863,1.0,-0.012510657,0.05046567514917214,0.05046567514917214,SH601995,中金公司,2026-04-22,0.025469303,0.025413454
5,5,SH603392,0.0371353601503733,0.5555555555555556,0.009332418,0.027802941708600842,0.027802941708600842,SH603392,万泰生物,2026-04-22,2.0286357,2.0559778
6,6,SH601236,0.0360216486367442,0.6666666666666666,-0.0076419115,0.043663560143397034,0.043663560143397034,SH601236,红塔证券,2026-04-22,0.44052547,0.44125077
7,7,SH600741,0.0358583047604284,1.0,-0.0039236546,0.039781959316702815,0.039781959316702815,SH600741,华域汽车,2026-04-22,26.1495,26.34245
8,8,SH600918,0.0353936011392126,0.5555555555555556,-0.008064568,0.043458169181967723,0.043458169181967723,SH600918,中泰证券,2026-04-22,0.16090643,0.16072536
9,9,SH601298,0.0352721241427161,0.8888888888888888,-0.007352948,0.042625072331497836,0.042625072331497836,SH601298,青岛港,2026-04-22,0.37218246,0.37445763
10,10,SH601456,0.0333858377552587,0.6666666666666666,-0.0061920285,0.03957786627775015,0.03957786627775015,SH601456,国联民生,2026-04-22,0.26840946,0.26853484
11,11,SH603195,0.0283392314657929,0.5555555555555556,-0.0038070679,0.03214629933688665,0.03214629933688665,SH603195,公牛集团,2026-04-22,0.06611365,0.06623129
12,12,SZ002714,0.0279571387879905,0.6666666666666666,-0.008048296,0.036005434762721944,0.036005434762721944,,,2026-04-22,14.273103,14.276373
13,13,SZ000001,0.0278265593206596,0.4444444444444444,0.0,0.0278265593206596,0.0278265593206596,,,2026-04-22,1.2691674,1.2726288
14,14,SH601825,0.0267082272429633,0.8888888888888888,0.02714169,-0.00043346301124812595,0.00043346301124812595,SH601825,沪农商行,2026-04-22,0.13657093,0.14198785
15,15,SZ000333,0.0265107285634683,0.7777777777777778,-0.0023758411,0.02888656970421537,0.02888656970421537,,,2026-04-22,1.4236925,1.4299433
16,16,SZ300628,0.0264826092823799,0.5555555555555556,0.00026464462,0.026217964659577167,0.026217964659577167,,,2026-04-22,0.93974864,0.9546143
17,17,SZ300498,0.0231742145664749,0.5555555555555556,-0.016729176,0.03990339061093901,0.03990339061093901,,,2026-04-22,0.024526628,0.024594111
18,18,SH600023,0.0192080598479829,0.8888888888888888,0.0,0.0192080598479829,0.0192080598479829,SH600023,浙能电力,2026-04-22,0.29421315,0.29776397
19,19,SH600660,0.0170517218845472,0.7777777777777778,-0.015182078,0.03223379976922128,0.03223379976922128,SH600660,福耀玻璃,2026-04-22,213.44688,212.77019
20,20,SH601788,0.0169719761035127,0.4444444444444444,-0.012339354,0.02931132966491407,0.02931132966491407,SH601788,光大证券,2026-04-22,0.03377297,0.033708926
21,21,SH601838,0.0164938711151083,0.5555555555555556,0.011646032,0.004847838781734278,0.004847838781734278,SH601838,成都银行,2026-04-22,0.36034366,0.3657606
22,22,SH603259,0.0156766458246407,0.4444444444444444,-0.001098156,0.016774801799982496,0.016774801799982496,SH603259,药明康德,2026-04-22,0.670967,0.6785343
23,23,SH601012,0.0153963290722666,0.5555555555555556,-0.008010149,0.023406478074341795,0.023406478074341795,SH601012,隆基绿能,2026-04-22,17.488758,17.517845
24,24,SH600039,0.0151082034529327,0.4444444444444444,-0.004004419,0.019112622302877767,0.019112622302877767,SH600039,四川路桥,2026-04-22,25.399708,25.62635
25,25,SZ000876,0.0147991737768898,0.4444444444444444,-0.011520505,0.026319678728366852,0.026319678728366852,,,2026-04-22,11.010366,10.959635
26,26,SZ000895,0.0146378032965203,0.7777777777777778,0.006192088,0.008445715169384069,0.008445715169384069,,,2026-04-22,67.22433,67.82519
27,27,SH600036,0.0136640225803888,0.5555555555555556,-0.010771871,0.024435893193486942,0.024435893193486942,SH600036,招商银行,2026-04-22,14.723196,14.720375
28,28,SZ002371,0.0136249074361675,0.3333333333333333,-0.004844427,0.01846933454493215,0.01846933454493215,,,2026-04-22,5.6905537,5.8129635
29,29,SH600276,0.0124326302302006,0.6666666666666666,-0.006204605,0.018637235332739664,0.018637235332739664,SH600276,恒瑞医药,2026-04-22,312.5766,314.517
30,30,SH601728,0.0123044245704073,0.4444444444444444,-0.008298755,0.020603179262484936,0.020603179262484936,SH601728,中国电信,2026-04-22,0.2349351,0.23418948
31,31,SH601916,0.0120085691940776,0.4444444444444444,-0.004854381,0.016862950278519737,0.016862950278519737,SH601916,浙商银行,2026-04-22,0.23060323,0.2314663
32,32,SZ000708,0.0117357770167176,0.5555555555555556,-0.015188754,0.02692453062160652,0.02692453062160652,,,2026-04-22,5.6772075,5.6818376
33,33,SH601658,0.0111379569537076,0.4444444444444444,-0.0028287768,0.013966733790102864,0.013966733790102864,SH601658,邮储银行,2026-04-22,0.30601713,0.3060528
34,34,SH601059,0.0107096658161838,0.5555555555555556,-0.012971759,0.023681424658652063,0.023681424658652063,SH601059,信达证券,2026-04-22,0.12167574,0.12171585
35,35,SH601328,0.0095014984720756,0.4444444444444444,-0.001052618,0.010554116498808998,0.010554116498808998,SH601328,交通银行,2026-04-22,0.28212035,0.2831418
36,36,SH600999,0.0093687209228046,0.5555555555555556,-0.0055866838,0.014955404672957189,0.014955404672957189,SH600999,招商证券,2026-04-22,0.06623183,0.06626313
37,37,SH601398,0.0093537972038833,0.4444444444444444,0.0,0.0093537972038833,0.0093537972038833,SH601398,工商银行,2026-04-22,4.3896046,4.4069777
38,38,SH600377,0.0090583291760522,0.4444444444444444,-0.0040585995,0.013116928648098098,0.013116928648098098,SH600377,宁沪高速,2026-04-22,2.9283273,2.9381628
39,39,SH600900,0.0086493080747101,0.4444444444444444,-0.0051870346,0.013836342681643694,0.013836342681643694,SH600900,长江电力,2026-04-22,10.143693,10.143852
40,40,SZ002352,0.0084448744324459,0.4444444444444444,-0.005494535,0.013939409401775734,0.013939409401775734,,,2026-04-22,0.50154954,0.5012309
41,41,SZ000166,0.0083261608981678,0.4444444444444444,-0.004081607,0.012407767763096999,0.012407767763096999,,,2026-04-22,0.030088227,0.030101495
42,42,SH601169,0.0063163465015704,0.3333333333333333,-0.0037037134,0.010020059918623623,0.010020059918623623,SH601169,北京银行,2026-04-22,0.25861928,0.2590631
43,43,SH601607,0.0054104611387428,0.3333333333333333,-0.0053064823,0.010716943453806277,0.010716943453806277,SH601607,上海医药,2026-04-22,1.1003689,1.1010106
44,44,SH601816,0.004652425509756,0.3333333333333333,-0.0018832684,0.006535693866079243,0.006535693866079243,SH601816,京沪高铁,2026-04-22,0.12503932,0.12533095
45,45,SH600016,0.0043430748484396,0.4444444444444444,0.0026957989,0.0016472759745382332,0.0016472759745382332,SH600016,民生银行,2026-04-22,14.6216755,14.661415
46,46,SH600015,0.0041915262229104,0.3333333333333333,-0.0040485263,0.008240052509989257,0.008240052509989257,SH600015,华夏银行,2026-04-22,5.3852067,5.401614
47,47,SH601018,0.0040901449249751,0.3333333333333333,0.0,0.0040901449249751,0.0040901449249751,SH601018,宁波港,2026-04-22,0.58856493,0.5916384
48,48,SZ002179,0.003902726427319,0.5555555555555556,-0.0178442,0.021746926561596346,0.021746926561596346,,,2026-04-22,3.897584,3.9628794
49,49,SH601618,0.0032339653032241,0.2222222222222222,-0.0104987025,0.01373266782931663,0.01373266782931663,SH601618,中国中冶,2026-04-22,0.102514125,0.1024531
50,50,SH600919,0.0031296451925572,0.4444444444444444,0.008004308,-0.004874662554330007,0.004874662554330007,SH600919,江苏银行,2026-04-22,0.38454366,0.38932616
51,51,SZ001965,0.0025002015007482,0.4444444444444444,-0.0111198425,0.013620044030045075,0.013620044030045075,,,2026-04-22,0.12816446,0.12829609
52,52,SH600886,0.0020728676978105,0.3333333333333333,-0.010362208,0.012435075587367384,0.012435075587367384,SH600886,国投电力,2026-04-22,26.62159,26.798962
