,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ001965,0.0528247139034901,0.7857142857142857,-0.0060423613,0.05886707516295055,0.05886707516295055,,,2026-05-14,0.13475272,0.13502221
1,1,SZ000333,0.0496157164979978,0.9285714285714286,0.003134966,0.046480750601391355,0.046480750601391355,,,2026-05-14,1.4722435,1.4877145
2,2,SH600027,0.0438304365482848,0.5714285714285714,0.007352948,0.03647748835950306,0.03647748835950306,SH600027,华电国际,2026-05-14,1.3793311,1.3918655
3,3,SH601995,0.0416841417870445,0.9285714285714286,-0.0025989413,0.04428308311318586,0.04428308311318586,SH601995,中金公司,2026-05-14,0.025082238,0.025250006
4,4,SH600941,0.0413643730385536,0.9285714285714286,0.024279237,0.017085136245035534,0.017085136245035534,SH600941,中国移动,2026-05-14,0.042871203,0.04461162
5,5,SH600919,0.0403196463878584,0.9285714285714286,-0.012299478,0.05261912444190503,0.05261912444190503,SH600919,江苏银行,2026-05-14,0.38358882,0.38410524
6,6,SH600023,0.0395462042250498,0.7857142857142857,0.013179541,0.026366663590894526,0.026366663590894526,SH600023,浙能电力,2026-05-14,0.30790928,0.3145037
7,7,SH601985,0.0379101152914626,0.9285714285714286,-0.009786487,0.047696601917133985,0.047696601917133985,SH601985,中国核电,2026-05-14,0.5804259,0.5830371
8,8,SH601006,0.036664850529817,0.8571428571428571,0.0013957024,0.035269148167756455,0.035269148167756455,SH601006,大秦铁路,2026-05-14,1.2434117,1.2491728
9,9,SH600377,0.0364562378224901,0.9285714285714286,-0.004936099,0.0413923368749193,0.0413923368749193,SH600377,宁沪高速,2026-05-14,2.942978,2.9523299
10,10,SH600018,0.0363950711962613,0.7142857142857143,-0.008120716,0.044515786814394845,0.044515786814394845,SH600018,上港集团,2026-05-14,1.0142989,1.0137315
11,11,SH601298,0.0360920072889925,0.9285714285714286,0.0025168657,0.033575141558706854,0.033575141558706854,SH601298,青岛港,2026-05-14,0.3625055,0.3635147
12,12,SZ000651,0.0328772078766958,0.8571428571428571,-0.014151514,0.047028721453203366,0.047028721453203366,,,2026-05-14,500.96393,504.9432
