,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-04-22,SH600000,-0.0004506486005414767,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260422_16,63768b4ccc0c4733b17487d8314d713d,0.15,,,
1,2026-04-22,SZ300979,-0.03864745615885896,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
2,2026-04-22,SZ300999,0.06238796698458054,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
3,2026-04-22,SZ301236,-0.020735077548986517,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
4,2026-04-22,SZ301269,-0.023111183978547774,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
5,2026-04-22,SZ302132,0.00046801765195814664,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
6,2026-04-22,SH600000,-0.07674874897779975,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
7,2026-04-22,SH600009,-0.04877412976847378,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
8,2026-04-22,SH600010,-0.10901091894354172,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
9,2026-04-22,SH600011,-0.14871015340728116,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
10,2026-04-22,SH600015,-0.10304657921332633,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
11,2026-04-22,SH600016,-0.06831095150064852,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
12,2026-04-22,SH600018,-0.09498081407644482,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
13,2026-04-22,SH600019,0.03294026257106185,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
14,2026-04-22,SH600023,0.002464082926735277,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
15,2026-04-22,SH600025,-0.023372972754051393,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
16,2026-04-22,SH600026,0.1988925195880063,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
17,2026-04-22,SH600027,0.029897165351225122,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
18,2026-04-22,SZ300896,0.19608073786776561,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
19,2026-04-22,SH600028,-0.032378284600770885,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
20,2026-04-22,SZ300866,-0.04590643867956697,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
21,2026-04-22,SZ300803,0.040876992355397615,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
22,2026-04-22,SZ300316,-0.07538577839676545,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
23,2026-04-22,SZ300347,0.006998523591357614,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
24,2026-04-22,SZ300394,-0.0705918822524425,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
25,2026-04-22,SZ300408,-0.11131308945590374,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
26,2026-04-22,SZ300413,0.11214165236018854,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
27,2026-04-22,SZ300418,-0.08092007645091193,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
28,2026-04-22,SZ300433,-0.08089242209495201,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
29,2026-04-22,SZ300442,-0.02663060881974034,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
30,2026-04-22,SZ300476,-0.03233324248916995,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
31,2026-04-22,SZ300498,0.034219300548024155,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
32,2026-04-22,SZ300502,-0.03582615080646483,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
33,2026-04-22,SZ300628,0.03831094238534103,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
34,2026-04-22,SZ300661,0.0607502565632786,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
35,2026-04-22,SZ300750,0.05762429474284865,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
36,2026-04-22,SZ300759,0.08026535245172776,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
37,2026-04-22,SZ300760,0.034312000237526945,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
38,2026-04-22,SZ300782,0.1591920943157536,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
39,2026-04-22,SZ300832,-0.04633661577852071,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
40,2026-04-22,SZ300308,-0.03367037629355463,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,a8a4ca4c02fe41458420fac52f503a44,0.096,,,
41,2026-04-22,SH600029,0.04111721638110928,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
42,2026-04-22,SH600031,-0.043866843159567515,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
43,2026-04-22,SH600309,0.19153127618545723,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
44,2026-04-22,SH600346,-0.007461425154136858,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
45,2026-04-22,SH600362,-0.053233532674833155,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
46,2026-04-22,SH600372,0.04909303092504189,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
47,2026-04-22,SH600377,0.017129933775875083,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
48,2026-04-22,SH600406,0.009117965731634642,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
49,2026-04-22,SH600415,0.016820644075989745,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
50,2026-04-22,SH600426,0.1648669115288917,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
51,2026-04-22,SH600436,-0.07762208063061883,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
52,2026-04-22,SH600438,0.19277228089294537,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260422_14,82a783e5bb1b46a9832781e50c98bb20,0.042,,,
